
06:43:56.829 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10224_10225]

06:43:56.842 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.STOPPATH_LOCATIONS

06:43:56.842 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [locations_order, stoppath_trippatternid, lon, stoppath_configrev, lat, stoppath_stoppathid]

06:43:56.842 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: [fk_sdjt3vtd3w0cl07p0doob6khi]

06:43:56.843 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_10292, sys_idx_sys_pk_10230_10231]

06:43:56.853 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.STOPPATHS

06:43:56.854 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [laststopintrip, breaktime, trippatternid, routeid, gtfsstopseq, layoverstop, pathlength, stopid, stoppathid, waitstop, configrev, scheduleadherencestop]

06:43:56.854 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.854 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10235_10236]

06:43:56.865 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.STOPS

06:43:56.866 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [timepointstop, code, hidden, layoverstop, name, lon, waitstop, id, configrev, lat]

06:43:56.866 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.866 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10239_10240]

06:43:56.879 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.TRANSFERS

06:43:56.880 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [mintransfertime, tostopid, configrev, fromstopid, transfertype]

06:43:56.880 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.880 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10244_10245]

06:43:56.893 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.TRAVELTIMESFORSTOPPATHS

06:43:56.893 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [traveltimesrev, stoptimemsec, traveltimesmsec, daysofweekoverride, stoppathid, id, configrev, traveltimesegmentlength, howset]

06:43:56.893 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.894 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10246_10247]

06:43:56.907 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.TRAVELTIMESFORTRIP_TO_TRAVELTIMESFORPATH_JOINTABLE

06:43:56.907 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [listindex, traveltimesfortrips_id, traveltimesforstoppaths_id]

06:43:56.908 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: [fk_hh5uepurijcqj0pyc6e3h5mqw, fk_9j1s8ewsmokqg4m35wrr29na7]

06:43:56.908 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_10294, sys_idx_10296, sys_idx_sys_pk_10251_10252]

06:43:56.921 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.TRAVELTIMESFORTRIPS

06:43:56.921 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [traveltimesrev, trippatternid, id, configrev, tripcreatedforid]

06:43:56.922 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.922 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [traveltimesrevindex, sys_idx_sys_pk_10253_10254]

06:43:56.934 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.TRIPPATTERN_TO_PATH_JOINTABLE

06:43:56.934 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [listindex, stoppaths_trippatternid, trippatterns_configrev, trippatterns_id, stoppaths_configrev, stoppaths_stoppathid]

06:43:56.935 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: [fk_s0gaw8iv60vc17a5ltryqwg27, fk_qsr8l6u1nelb5pt8rlnei08sy]

06:43:56.935 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_10298, sys_idx_10300, sys_idx_uk_s0gaw8iv60vc17a5ltryqwg27_10376, sys_idx_sys_pk_10261_10262]

06:43:56.948 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.TRIPPATTERNS

06:43:56.948 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [headsign, minlon, routeid, shapeid, maxlat, directionid, minlat, routeshortname, maxlon, id, configrev]

06:43:56.948 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.949 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10265_10266]

06:43:56.960 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.TRIPS

06:43:56.961 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [exacttimesheadway, scheduledtimeslist, directionid, traveltimes_id, endtime, tripid, starttime, configrev, trippattern_id, blockid, headsign, tripshortname, routeid, shapeid, routeshortname, noschedule, trippattern_configrev, serviceid]

06:43:56.961 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: [fk_p1er53449kkfsca6mbnxkdyst, fk_676npp7h4bxh8sjcnugnxt5wb]

06:43:56.961 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10270_10271, sys_idx_10302, sys_idx_10304]

06:43:56.972 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.VEHICLECONFIGS

06:43:56.972 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [trackerid, nonpassengervehicle, crushcapacity, description, id, type, capacity]

06:43:56.973 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.973 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10273_10274]

06:43:56.985 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.VEHICLEEVENTS

06:43:56.986 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [avltime, becameunpredictable, description, stopid, lon, tripid, blockid, routeid, predictable, routeshortname, eventtype, vehicleid, time, serviceid, lat, supervisor]

06:43:56.986 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.986 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10278_10279, vehicleeventstimeindex]

06:43:56.997 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.VEHICLESTATES

06:43:56.997 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [avltime, schedadhmsec, schedadh, schedadhwithinbounds, iswaitstop, tripid, blockid, tripshortname, islayover, routeid, routeshortname, isforschedbasedpreds, ispredictable, isdelayed, vehicleid]

06:43:56.997 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

