service_id,date,exception_type
15,20150713,1
15,20150714,1
15,20150715,1
15,20150716,1
15,20150720,1
15,20150721,1
15,20150722,1
15,20150723,1
15,20150727,1
15,20150728,1
15,20150729,1
15,20150730,1
15,20150803,1
15,20150804,1
15,20150805,1
15,20150806,1
15,20150810,1
15,20150811,1
15,20150812,1
15,20150813,1
15,20150817,1
15,20150818,1
15,20150819,1
15,20150820,1
15,20151019,1
15,20151221,1
15,20151222,1
15,20151223,1
15,20151224,1
15,20151228,1
15,20151229,1
15,20151230,1
15,20151231,1
15,20160222,1
15,20160328,1
15,20160329,1
15,20160330,1
15,20160331,1
15,20160523,1
16,20041231,1
16,20050401,1
16,20050701,1
16,20050708,1
16,20050715,1
16,20050722,1
16,20050729,1
16,20050805,1
16,20050812,1
16,20050819,1
16,20050826,1
16,20051230,1
16,20060106,1
16,20060407,1
16,20060414,1
16,20060616,1
16,20060623,1
16,20060630,1
16,20060707,1
16,20060714,1
16,20060721,1
16,20060728,1
16,20060804,1
16,20060811,1
16,20060818,1
16,20060825,1
16,20061110,1
16,20061124,1
16,20061208,1
16,20061229,1
16,20070518,1
16,20070615,1
16,20070622,1
16,20070629,1
16,20070706,1
16,20070713,1
16,20070720,1
16,20070727,1
16,20070803,1
16,20070810,1
16,20070817,1
16,20070824,1
16,20071123,1
16,20071207,1
16,20071228,1
16,20080104,1
16,20080229,1
16,20080321,1
16,20080328,1
16,20080516,1
16,20080613,1
16,20080620,1
16,20080627,1
16,20080711,1
16,20080718,1
16,20080725,1
16,20080801,1
16,20080808,1
16,20080815,1
16,20080822,1
16,20081003,1
16,20081128,1
16,20081226,1
16,20090102,1
16,20090227,1
16,20090327,1
16,20090410,1
16,20090515,1
16,20090619,1
16,20090626,1
16,20090710,1
16,20090717,1
16,20090724,1
16,20090731,1
16,20090807,1
16,20090814,1
16,20090821,1
16,20090918,1
16,20091030,1
16,20091127,1
16,20100115,1
16,20100212,1
16,20100319,1
16,20100402,1
16,20100416,1
16,20100625,1
16,20100702,1
16,20100709,1
16,20100716,1
16,20100723,1
16,20100730,1
16,20100806,1
16,20100813,1
16,20100820,1
16,20100917,1
16,20101029,1
16,20101126,1
16,20110114,1
16,20110218,1
16,20110318,1
16,20110415,1
16,20110422,1
16,20110624,1
16,20110701,1
16,20110708,1
16,20110715,1
16,20110722,1
16,20110729,1
16,20110805,1
16,20110812,1
16,20110819,1
16,20111014,1
16,20111125,1
16,20111202,1
16,20111223,1
16,20111230,1
16,20120203,1
16,20120323,1
16,20120406,1
16,20120615,1
16,20120622,1
16,20120629,1
16,20120706,1
16,20120713,1
16,20120720,1
16,20120727,1
16,20120803,1
16,20120810,1
16,20120817,1
16,20120824,1
16,20121019,1
16,20121123,1
16,20121214,1
16,20121228,1
16,20130104,1
16,20130215,1
16,20130405,1
16,20130628,1
16,20130705,1
16,20130712,1
16,20130719,1
16,20130726,1
16,20130802,1
16,20130809,1
16,20130816,1
16,20130823,1
16,20131018,1
16,20131129,1
16,20131227,1
16,20140103,1
16,20140214,1
16,20140418,1
16,20140502,1
16,20140627,1
16,20140711,1
16,20140718,1
16,20140725,1
16,20140801,1
16,20140808,1
16,20140815,1
16,20140822,1
16,20141010,1
16,20141128,1
16,20141205,1
16,20141226,1
16,20150102,1
16,20150213,1
16,20150417,1
16,20150501,1
16,20150626,1
16,20150710,1
16,20150717,1
16,20150724,1
16,20150731,1
16,20150807,1
16,20150814,1
16,20150821,1
16,20151009,1
16,20151127,1
16,20151204,1
16,20160122,1
16,20160212,1
16,20160401,1
16,20160415,1
16,20160506,1
16,20160617,1
22,20160530,1
8,20030602,2
8,20030603,2
8,20030604,2
8,20030605,2
8,20030609,2
8,20030610,2
8,20030611,2
8,20030612,2
8,20030616,2
8,20030617,2
8,20030618,2
8,20030619,2
8,20030623,2
8,20030624,2
8,20030625,2
8,20030626,2
8,20030630,2
8,20030701,2
8,20030702,2
8,20030703,2
8,20030707,2
8,20030708,2
8,20030709,2
8,20030710,2
8,20030714,2
8,20030715,2
8,20030716,2
8,20030717,2
8,20030721,2
8,20030722,2
8,20030723,2
8,20030724,2
8,20030728,2
8,20030729,2
8,20030730,2
8,20030731,2
8,20030804,2
8,20030805,2
8,20030806,2
8,20030807,2
8,20030811,2
8,20030812,2
8,20030813,2
8,20030814,2
8,20030818,2
8,20030819,2
8,20030820,2
8,20030821,2
8,20030825,2
8,20030826,2
8,20030827,2
8,20030828,2
8,20030901,2
8,20030902,2
8,20030903,2
8,20030904,2
8,20030908,2
8,20030909,2
8,20030910,2
8,20030911,2
8,20030915,2
8,20030916,2
8,20030917,2
8,20030918,2
8,20030922,2
8,20030923,2
8,20030924,2
8,20030925,2
8,20030929,2
8,20030930,2
8,20031001,2
8,20031002,2
8,20031006,2
8,20031007,2
8,20031008,2
8,20031009,2
8,20031013,2
8,20031014,2
8,20031015,2
8,20031016,2
8,20031020,2
8,20031021,2
8,20031022,2
8,20031023,2
8,20031027,2
8,20031028,2
8,20031029,2
8,20031030,2
8,20031103,2
8,20031104,2
8,20031105,2
8,20031106,2
8,20031110,2
8,20031112,2
8,20031113,2
8,20031117,2
8,20031118,2
8,20031119,2
8,20031120,2
8,20031124,2
8,20031125,2
8,20031126,2
8,20031127,2
8,20031201,2
8,20031202,2
8,20031203,2
8,20031204,2
8,20031208,2
8,20031209,2
8,20031210,2
8,20031211,2
8,20031215,2
8,20031216,2
8,20031217,2
8,20031218,2
8,20031222,2
8,20031223,2
8,20031224,2
8,20031225,2
8,20031229,2
8,20031230,2
8,20031231,2
8,20040101,2
8,20040102,2
8,20040105,2
8,20040106,2
8,20040107,2
8,20040108,2
8,20040109,2
8,20040112,2
8,20040113,2
8,20040114,2
8,20040115,2
8,20040116,2
8,20040119,2
8,20040120,2
8,20040121,2
8,20040122,2
8,20040123,2
8,20040126,2
8,20040127,2
8,20040128,2
8,20040129,2
8,20040130,2
8,20040202,2
8,20040203,2
8,20040204,2
8,20040205,2
8,20040206,2
8,20040209,2
8,20040210,2
8,20040211,2
8,20040212,2
8,20040213,2
8,20040216,2
8,20040217,2
8,20040218,2
8,20040219,2
8,20040220,2
8,20040223,2
8,20040224,2
8,20040225,2
8,20040226,2
8,20040227,2
8,20040301,2
8,20040302,2
8,20040303,2
8,20040304,2
8,20040305,2
8,20040308,2
8,20040309,2
8,20040310,2
8,20040311,2
8,20040312,2
8,20040315,2
8,20040316,2
8,20040317,2
8,20040318,2
8,20040319,2
8,20040322,2
8,20040323,2
8,20040324,2
8,20040325,2
8,20040326,2
8,20040329,2
8,20040330,2
8,20040331,2
8,20040401,2
8,20040402,2
8,20040405,2
8,20040406,2
8,20040407,2
8,20040408,2
8,20040409,2
8,20040412,2
8,20040413,2
8,20040414,2
8,20040415,2
8,20040416,2
8,20040419,2
8,20040420,2
8,20040421,2
8,20040422,2
8,20040423,2
8,20040426,2
8,20040427,2
8,20040428,2
8,20040429,2
8,20040430,2
8,20040503,2
8,20040504,2
8,20040505,2
8,20040506,2
8,20040507,2
8,20040510,2
8,20040511,2
8,20040512,2
8,20040513,2
8,20040514,2
8,20040517,2
8,20040518,2
8,20040519,2
8,20040520,2
8,20040521,2
8,20040524,2
8,20040525,2
8,20040526,2
8,20040527,2
8,20040528,2
8,20040601,2
8,20040602,2
8,20040603,2
8,20040604,2
8,20040607,2
8,20040608,2
8,20040609,2
8,20040610,2
8,20040611,2
8,20040614,2
8,20040615,2
8,20040616,2
8,20040617,2
8,20040618,2
8,20040621,2
8,20040622,2
8,20040623,2
8,20040624,2
8,20040625,2
8,20040628,2
8,20040629,2
8,20040630,2
8,20040701,2
8,20040702,2
8,20040705,2
8,20040706,2
8,20040707,2
8,20040708,2
8,20040709,2
8,20040712,2
8,20040713,2
8,20040714,2
8,20040715,2
8,20040716,2
8,20040719,2
8,20040720,2
8,20040721,2
8,20040722,2
8,20040723,2
8,20040726,2
8,20040727,2
8,20040728,2
8,20040729,2
8,20040730,2
8,20040802,2
8,20040803,2
8,20040804,2
8,20040805,2
8,20040806,2
8,20040809,2
8,20040810,2
8,20040811,2
8,20040812,2
8,20040813,2
8,20040816,2
8,20040817,2
8,20040818,2
8,20040819,2
8,20040820,2
8,20040823,2
8,20040824,2
8,20040825,2
8,20040826,2
8,20040827,2
8,20040830,2
8,20040831,2
8,20040901,2
8,20040902,2
8,20040903,2
8,20040906,2
8,20040907,2
8,20040908,2
8,20040909,2
8,20040910,2
8,20040913,2
8,20040914,2
8,20040915,2
8,20040916,2
8,20040917,2
8,20040920,2
8,20040921,2
8,20040922,2
8,20040923,2
8,20040924,2
8,20040927,2
8,20040928,2
8,20040929,2
8,20040930,2
8,20041001,2
8,20041004,2
8,20041005,2
8,20041006,2
8,20041007,2
8,20041008,2
8,20041011,2
8,20041012,2
8,20041013,2
8,20041014,2
8,20041015,2
8,20041018,2
8,20041019,2
8,20041020,2
8,20041021,2
8,20041022,2
8,20041025,2
8,20041026,2
8,20041027,2
8,20041028,2
8,20041029,2
8,20041101,2
8,20041102,2
8,20041103,2
8,20041104,2
8,20041105,2
8,20041108,2
8,20041109,2
8,20041110,2
8,20041111,2
8,20041112,2
8,20041115,2
8,20041116,2
8,20041117,2
8,20041118,2
8,20041119,2
8,20041122,2
8,20041123,2
8,20041124,2
8,20041125,2
8,20041126,2
8,20041129,2
8,20041130,2
8,20041201,2
8,20041202,2
8,20041203,2
8,20041206,2
8,20041207,2
8,20041208,2
8,20041209,2
8,20041210,2
8,20041213,2
8,20041214,2
8,20041215,2
8,20041216,2
8,20041217,2
8,20041220,2
8,20041221,2
8,20041222,2
8,20041223,2
8,20041224,2
8,20041227,2
8,20041228,2
8,20041229,2
8,20041230,2
8,20041231,2
8,20050103,2
8,20050104,2
8,20050105,2
8,20050106,2
8,20050107,2
8,20050110,2
8,20050111,2
8,20050112,2
8,20050113,2
8,20050114,2
8,20050117,2
8,20050118,2
8,20050119,2
8,20050120,2
8,20050121,2
8,20050124,2
8,20050125,2
8,20050126,2
8,20050127,2
8,20050128,2
8,20050131,2
8,20050201,2
8,20050202,2
8,20050203,2
8,20050204,2
8,20050207,2
8,20050208,2
8,20050209,2
8,20050210,2
8,20050211,2
8,20050214,2
8,20050215,2
8,20050216,2
8,20050217,2
8,20050218,2
8,20050221,2
8,20050222,2
8,20050223,2
8,20050224,2
8,20050225,2
8,20050228,2
8,20050301,2
8,20050302,2
8,20050303,2
8,20050304,2
8,20050307,2
8,20050308,2
8,20050309,2
8,20050310,2
8,20050311,2
8,20050314,2
8,20050315,2
8,20050316,2
8,20050317,2
8,20050318,2
8,20050321,2
8,20050322,2
8,20050323,2
8,20050324,2
8,20050325,2
8,20050328,2
8,20050329,2
8,20050330,2
8,20050331,2
8,20050401,2
8,20050404,2
8,20050405,2
8,20050406,2
8,20050407,2
8,20050408,2
8,20050411,2
8,20050412,2
8,20050413,2
8,20050414,2
8,20050415,2
8,20050418,2
8,20050419,2
8,20050420,2
8,20050421,2
8,20050422,2
8,20050425,2
8,20050426,2
8,20050427,2
8,20050428,2
8,20050429,2
8,20050502,2
8,20050503,2
8,20050504,2
8,20050505,2
8,20050506,2
8,20050509,2
8,20050510,2
8,20050511,2
8,20050512,2
8,20050513,2
8,20050516,2
8,20050517,2
8,20050518,2
8,20050519,2
8,20050520,2
8,20050523,2
8,20050524,2
8,20050525,2
8,20050526,2
8,20050527,2
8,20050531,2
8,20050601,2
8,20050602,2
8,20050603,2
8,20050606,2
8,20050607,2
8,20050608,2
8,20050609,2
8,20050610,2
8,20050613,2
8,20050614,2
8,20050615,2
8,20050616,2
8,20050617,2
8,20050620,2
8,20050621,2
8,20050622,2
8,20050623,2
8,20050624,2
8,20050701,2
8,20050708,2
8,20050715,2
8,20050722,2
8,20050729,2
8,20050801,2
8,20050802,2
8,20050803,2
8,20050804,2
8,20050805,2
8,20050808,2
8,20050809,2
8,20050810,2
8,20050811,2
8,20050812,2
8,20050815,2
8,20050816,2
8,20050817,2
8,20050818,2
8,20050819,2
8,20050822,2
8,20050823,2
8,20050824,2
8,20050825,2
8,20050826,2
8,20050829,2
8,20050830,2
8,20050831,2
8,20050901,2
8,20050902,2
8,20050906,2
8,20050907,2
8,20050908,2
8,20050909,2
8,20050912,2
8,20050913,2
8,20050914,2
8,20050915,2
8,20050916,2
8,20050919,2
8,20050920,2
8,20050921,2
8,20050922,2
8,20050923,2
8,20050926,2
8,20050927,2
8,20050928,2
8,20050929,2
8,20050930,2
8,20051003,2
8,20051004,2
8,20051005,2
8,20051006,2
8,20051007,2
8,20051011,2
8,20051012,2
8,20051013,2
8,20051014,2
8,20051017,2
8,20051018,2
8,20051019,2
8,20051020,2
8,20051021,2
8,20051024,2
8,20051025,2
8,20051026,2
8,20051027,2
8,20051028,2
8,20051031,2
8,20051101,2
8,20051102,2
8,20051103,2
8,20051104,2
8,20051107,2
8,20051108,2
8,20051109,2
8,20051110,2
8,20051114,2
8,20051115,2
8,20051116,2
8,20051117,2
8,20051118,2
8,20051121,2
8,20051122,2
8,20051123,2
8,20051128,2
8,20051129,2
8,20051130,2
8,20051201,2
8,20051202,2
8,20051205,2
8,20051206,2
8,20051207,2
8,20051208,2
8,20051209,2
8,20051212,2
8,20051213,2
8,20051214,2
8,20051215,2
8,20051216,2
8,20051219,2
8,20051220,2
8,20051221,2
8,20051222,2
8,20051223,2
8,20051227,2
8,20051228,2
8,20051229,2
8,20051230,2
8,20060103,2
8,20060104,2
8,20060105,2
8,20060106,2
8,20060109,2
8,20060110,2
8,20060111,2
8,20060112,2
8,20060113,2
8,20060117,2
8,20060118,2
8,20060119,2
8,20060120,2
8,20060123,2
8,20060124,2
8,20060125,2
8,20060126,2
8,20060127,2
8,20060130,2
8,20060131,2
8,20060201,2
8,20060202,2
8,20060203,2
8,20060206,2
8,20060207,2
8,20060208,2
8,20060209,2
8,20060210,2
8,20060213,2
8,20060214,2
8,20060215,2
8,20060216,2
8,20060217,2
8,20060221,2
8,20060222,2
8,20060223,2
8,20060224,2
8,20060227,2
8,20060228,2
8,20060301,2
8,20060302,2
8,20060303,2
8,20060306,2
8,20060307,2
8,20060308,2
8,20060309,2
8,20060310,2
8,20060313,2
8,20060314,2
8,20060315,2
8,20060316,2
8,20060317,2
8,20060320,2
8,20060321,2
8,20060322,2
8,20060323,2
8,20060324,2
8,20060327,2
8,20060328,2
8,20060329,2
8,20060330,2
8,20060331,2
8,20060403,2
8,20060404,2
8,20060405,2
8,20060406,2
8,20060407,2
8,20060410,2
8,20060411,2
8,20060412,2
8,20060413,2
8,20060414,2
8,20060417,2
8,20060418,2
8,20060419,2
8,20060420,2
8,20060421,2
8,20060424,2
8,20060425,2
8,20060426,2
8,20060427,2
8,20060428,2
8,20060501,2
8,20060502,2
8,20060503,2
8,20060504,2
8,20060505,2
8,20060508,2
8,20060509,2
8,20060510,2
8,20060511,2
8,20060512,2
8,20060515,2
8,20060516,2
8,20060517,2
8,20060518,2
8,20060519,2
8,20060522,2
8,20060523,2
8,20060524,2
8,20060525,2
8,20060526,2
8,20060530,2
8,20060531,2
8,20060601,2
8,20060602,2
8,20060605,2
8,20060606,2
8,20060607,2
8,20060608,2
8,20060609,2
8,20060612,2
8,20060613,2
8,20060614,2
8,20060615,2
8,20060616,2
8,20060619,2
8,20060620,2
8,20060621,2
8,20060622,2
8,20060623,2
8,20060626,2
8,20060627,2
8,20060628,2
8,20060629,2
8,20060630,2
8,20060703,2
8,20060705,2
8,20060706,2
8,20060707,2
8,20060710,2
8,20060711,2
8,20060712,2
8,20060713,2
8,20060714,2
8,20060717,2
8,20060718,2
8,20060719,2
8,20060720,2
8,20060721,2
8,20060724,2
8,20060725,2
8,20060726,2
8,20060727,2
8,20060728,2
8,20060731,2
8,20060801,2
8,20060802,2
8,20060803,2
8,20060804,2
8,20060807,2
8,20060808,2
8,20060809,2
8,20060810,2
8,20060811,2
8,20060814,2
8,20060815,2
8,20060816,2
8,20060817,2
8,20060818,2
8,20060821,2
8,20060822,2
8,20060823,2
8,20060824,2
8,20060825,2
8,20060828,2
8,20060829,2
8,20060830,2
8,20060831,2
8,20060901,2
8,20060905,2
8,20060906,2
8,20060907,2
8,20060908,2
8,20060911,2
8,20060912,2
8,20060913,2
8,20060914,2
8,20060915,2
8,20060918,2
8,20060919,2
8,20060920,2
8,20060921,2
8,20060922,2
8,20060925,2
8,20060926,2
8,20060927,2
8,20060928,2
8,20060929,2
8,20061002,2
8,20061003,2
8,20061004,2
8,20061005,2
8,20061006,2
8,20061010,2
8,20061011,2
8,20061012,2
8,20061013,2
8,20061016,2
8,20061017,2
8,20061018,2
8,20061019,2
8,20061020,2
8,20061023,2
8,20061024,2
